message,segment,proof,arm,n,lift_raw,msg_marginal,lift_shrunk,shrink_weight,ci_low,ci_high
2,4,3,1,29,0.09376447916524737,-0.03353937878975909,0.05185048383828807,0.6707562834287933,-0.14287665,0.21332891
2,4,3,2,33,0.35721915694976286,-0.03353937878975909,0.23945928492589513,0.6986377487544738,-0.027568925,0.43191656
2,5,1,1,8,-0.21102187682834855,-0.03353937878975909,-0.09739699363492199,0.3597966872839402,-0.22086371,0.066851996
2,5,1,2,11,0.055918058208179716,-0.03353937878975909,0.005455683865392438,0.4359063255528997,-0.11667439,0.09938402
2,5,2,1,13,0.026792082092561037,-0.03353937878975909,-0.004741312258780453,0.47733083386047737,-0.10749002,0.09034084
2,5,2,2,13,-0.14248664663924313,-0.03353937878975909,-0.08554326899917408,0.47733083386047737,-0.29650578,0.084921554
2,5,3,1,8,-0.4768914640647384,-0.03353937878975909,-0.19305599037212362,0.3597966872839402,-0.25145856,-0.0325918
2,5,3,2,10,-0.06332312308966787,-0.03353937878975909,-0.04582904881643069,0.4126301214152326,-0.27387342,0.12970322
2,6,1,1,16,0.04763929499932217,-0.03353937878975909,0.009419716758200806,0.5291918867703651,-0.085295394,0.08253427
2,6,1,2,8,-0.20749398132239139,-0.03353937878975909,-0.09612766851879471,0.3597966872839402,-0.1712581,0.026422987
2,6,2,1,11,-0.002830173137372727,-0.03353937878975909,-0.020153041793179016,0.4359063255528997,-0.20453933,0.104156174
2,6,2,2,12,0.15883987925162332,-0.03353937878975909,0.054456447441905406,0.4574080757330702,-0.104417846,0.19980016
2,6,3,1,13,0.04225854560828012,-0.03353937878975909,0.0026413076680503883,0.47733083386047737,-0.11218243,0.09881618
2,6,3,2,14,-0.05116184825969613,-0.03353937878975909,-0.04227734583282152,0.49584237089863703,-0.13696826,0.047173757
2,7,1,1,16,-0.04873724290389857,-0.03353937878975909,-0.041581965175200186,0.5291918867703651,-0.16925345,0.10596316
2,7,1,2,7,0.08622521716080081,-0.03353937878975909,0.005940766147790606,0.32964787819137736,-0.085564144,0.07245207
2,7,2,1,9,-0.5288683034626407,-0.03353937878975909,-0.22540521188576607,0.3873503515319974,-0.30763614,-0.06257095
2,7,2,2,9,0.3816202982973424,-0.03353937878975909,0.1272728680718402,0.3873503515319974,-0.072491705,0.19254185
2,7,3,1,10,0.13483988603748398,-0.03353937878975909,0.03593897769971382,0.4126301214152326,-0.14494269,0.21996942
2,7,3,2,10,0.07123953903580862,-0.03353937878975909,0.009695558794361594,0.4126301214152326,-0.13312738,0.19986616
2,8,1,1,39,-0.056430678313206833,-0.03353937878975909,-0.05030963105917201,0.7326037673062209,-0.26741925,0.19359416
2,8,1,2,39,-0.3354375406001461,-0.03353937878975909,-0.25471110947487163,0.7326037673062209,-0.41068617,-0.06614116
2,8,2,1,60,-0.2126100836732757,-0.03353937878975909,-0.1782726475894793,0.8082464906466276,-0.3321323,0.0280113
2,8,2,2,47,-0.14789114541722512,-0.03353937878975909,-0.12130866737024953,0.7675376705497196,-0.26256102,0.02564586
2,8,3,1,30,-0.39585812606997256,-0.03353937878975909,-0.2792637284026308,0.6781993795723497,-0.3523561,-0.12681167
2,8,3,2,35,-0.06025246918147144,-0.03353937878975909,-0.05252916961552459,0.7108795930124588,-0.16893014,0.06402624
2,9,1,1,23,-0.0072539384751566125,-0.03353937878975909,-0.017302808151998417,0.6177020602824255,-0.20565496,0.17125694
2,9,1,2,32,0.08205154214715236,-0.03353937878975909,0.0464633704705945,0.6921196631352943,-0.09797791,0.15468669
2,9,2,1,27,-0.03210527804243497,-0.03353937878975909,-0.032600348178598734,0.6547870593558273,-0.23695455,0.18060234
2,9,2,2,17,0.32837318187637393,-0.03353937878975909,0.16343699285171315,0.5442650878955936,-0.068313256,0.30772766
2,9,3,1,28,0.14286657771480082,-0.03353937878975909,0.0834108419227548,0.66296072439873,-0.14509849,0.2507983
