source,item,code,wave,cut,n,n_wgt,metric,mean,top3,bot3,net,pct,val,f1,f2,f3,f4,f5,f6,f7,sig,stat
demos,QVET,vet=Yes — currently serving,,VS,0,0.0,pct,,,,,0.0,,,,,,,,,0,-0.59
demos,QVET,vet=Yes — currently serving,,UCP,0,0.0,pct,,,,,0.0,,,,,,,,,0,-0.6
demos,QVET,vet=Yes — currently serving,,FJP,0,0.0,pct,,,,,0.0,,,,,,,,,0,-0.61
demos,QVET,vet=Yes — currently serving,,HCP,0,0.0,pct,,,,,0.0,,,,,,,,,0,-0.6
demos,QVET,vet=Yes — currently serving,,HAD,0,0.0,pct,,,,,0.0,,,,,,,,,0,-0.58
demos,QVET,vet=Yes — currently serving,,HCI,0,0.0,pct,,,,,0.0,,,,,,,,,0,-0.59
demos,QVET,vet=Yes — currently serving,,GHI,0,0.0,pct,,,,,0.0,,,,,,,,,0,-0.61
demos,QVET,vet=Yes — retired or inactive,,TOTAL,133,86.4,pct,,,,,12.7,,,,,,,,,0,0.0
demos,QVET,vet=Yes — retired or inactive,,TSP,10,2.6,pct,,,,,15.6,,,,,,,,,0,0.71
demos,QVET,vet=Yes — retired or inactive,,CEC,12,12.1,pct,,,,,17.6,,,,,,,,,0,1.26
demos,QVET,vet=Yes — retired or inactive,,TC,13,9.6,pct,,,,,18.8,,,,,,,,,0,1.57
demos,QVET,vet=Yes — retired or inactive,,HF,4,1.9,pct,,,,,9.3,,,,,,,,,0,-0.69
demos,QVET,vet=Yes — retired or inactive,,PP,10,2.6,pct,,,,,16.1,,,,,,,,,0,0.83
demos,QVET,vet=Yes — retired or inactive,,WE,10,12.4,pct,,,,,14.3,,,,,,,,,0,0.4
demos,QVET,vet=Yes — retired or inactive,,PFF,5,3.6,pct,,,,,8.6,,,,,,,,,0,-0.97
demos,QVET,vet=Yes — retired or inactive,,HHN,7,2.9,pct,,,,,11.7,,,,,,,,,0,-0.26
demos,QVET,vet=Yes — retired or inactive,,MFL,5,2.2,pct,,,,,7.2,,,,,,,,,0,-1.42
demos,QVET,vet=Yes — retired or inactive,,VS,4,3.3,pct,,,,,6.0,,,,,,,,,0,-1.72
demos,QVET,vet=Yes — retired or inactive,,UCP,5,6.3,pct,,,,,7.2,,,,,,,,,0,-1.42
demos,QVET,vet=Yes — retired or inactive,,FJP,10,3.5,pct,,,,,13.9,,,,,,,,,0,0.3
demos,QVET,vet=Yes — retired or inactive,,HCP,10,9.6,pct,,,,,14.3,,,,,,,,,0,0.4
demos,QVET,vet=Yes — retired or inactive,,HAD,10,8.7,pct,,,,,15.4,,,,,,,,,0,0.66
demos,QVET,vet=Yes — retired or inactive,,HCI,10,2.6,pct,,,,,14.9,,,,,,,,,0,0.55
demos,QVET,vet=Yes — retired or inactive,,GHI,8,2.8,pct,,,,,11.3,,,,,,,,,0,-0.39
demos,QVET,vet=No,,TOTAL,901,952.9,pct,,,,,86.3,,,,,,,,,0,0.0
demos,QVET,vet=No,,TSP,51,21.8,pct,,,,,79.7,,,,,,,,,0,-1.59
demos,QVET,vet=No,,CEC,55,56.0,pct,,,,,80.9,,,,,,,,,0,-1.34
demos,QVET,vet=No,,TC,55,49.2,pct,,,,,79.7,,,,,,,,,0,-1.65
demos,QVET,vet=No,,HF,36,20.1,pct,,,,,83.7,,,,,,,,,0,-0.5
demos,QVET,vet=No,,PP,52,23.2,pct,,,,,83.9,,,,,,,,,0,-0.57
demos,QVET,vet=No,,WE,60,83.7,pct,,,,,85.7,,,,,,,,,0,-0.15
demos,QVET,vet=No,,PFF,53,41.3,pct,,,,,91.4,,,,,,,,,0,1.16
demos,QVET,vet=No,,HHN,52,25.0,pct,,,,,86.7,,,,,,,,,0,0.08
demos,QVET,vet=No,,MFL,64,50.8,pct,,,,,92.8,,,,,,,,,0,1.61
demos,QVET,vet=No,,VS,63,49.3,pct,,,,,94.0,,,,,,,,,0,1.9
demos,QVET,vet=No,,UCP,64,107.7,pct,,,,,92.8,,,,,,,,,0,1.61
demos,QVET,vet=No,,FJP,61,101.7,pct,,,,,84.7,,,,,,,,,0,-0.4
demos,QVET,vet=No,,HCP,60,71.6,pct,,,,,85.7,,,,,,,,,0,-0.15
demos,QVET,vet=No,,HAD,55,77.3,pct,,,,,84.6,,,,,,,,,0,-0.41
demos,QVET,vet=No,,HCI,57,70.3,pct,,,,,85.1,,,,,,,,,0,-0.3
demos,QVET,vet=No,,GHI,63,103.8,pct,,,,,88.7,,,,,,,,,0,0.62
demos,QUNION,union=Yes,,TOTAL,223,211.3,pct,,,,,21.4,,,,,,,,,0,0.0
demos,QUNION,union=Yes,,TSP,15,4.9,pct,,,,,23.4,,,,,,,,,0,0.42
demos,QUNION,union=Yes,,CEC,9,9.4,pct,,,,,13.2,,,,,,,,,0,-1.69
demos,QUNION,union=Yes,,TC,21,17.0,pct,,,,,30.4,,,,,,,,,0,1.9
demos,QUNION,union=Yes,,HF,12,6.4,pct,,,,,27.9,,,,,,,,,0,1.07
demos,QUNION,union=Yes,,PP,8,2.6,pct,,,,,12.9,,,,,,,,,0,-1.68
demos,QUNION,union=Yes,,WE,11,12.3,pct,,,,,15.7,,,,,,,,,0,-1.19
demos,QUNION,union=Yes,,PFF,4,1.7,pct,,,,,6.9,,,,,,,,,2,-2.77
demos,QUNION,union=Yes,,HHN,6,1.3,pct,,,,,10.0,,,,,,,,,1,-2.21
demos,QUNION,union=Yes,,MFL,12,7.6,pct,,,,,17.4,,,,,,,,,0,-0.83
demos,QUNION,union=Yes,,VS,12,7.7,pct,,,,,17.9,,,,,,,,,0,-0.71
demos,QUNION,union=Yes,,UCP,21,26.8,pct,,,,,30.4,,,,,,,,,0,1.9
demos,QUNION,union=Yes,,FJP,18,30.4,pct,,,,,25.0,,,,,,,,,0,0.78
demos,QUNION,union=Yes,,HCP,21,16.3,pct,,,,,30.0,,,,,,,,,0,1.83
demos,QUNION,union=Yes,,HAD,14,21.2,pct,,,,,21.5,,,,,,,,,0,0.04
demos,QUNION,union=Yes,,HCI,20,22.4,pct,,,,,29.9,,,,,,,,,0,1.75
demos,QUNION,union=Yes,,GHI,19,23.5,pct,,,,,26.8,,,,,,,,,0,1.15
demos,QREL_CAT,religion=White Evangelical,,TOTAL,162,128.3,pct,,,,,15.5,,,,,,,,,0,0.0
demos,QREL_CAT,religion=White Evangelical,,TSP,14,4.5,pct,,,,,21.9,,,,,,,,,0,1.45
demos,QREL_CAT,religion=White Evangelical,,CEC,15,18.2,pct,,,,,22.1,,,,,,,,,0,1.54
demos,QREL_CAT,religion=White Evangelical,,TC,12,10.7,pct,,,,,17.4,,,,,,,,,0,0.44
demos,QREL_CAT,religion=White Evangelical,,HF,7,4.9,pct,,,,,16.3,,,,,,,,,0,0.14
demos,QREL_CAT,religion=White Evangelical,,PP,15,5.8,pct,,,,,24.2,,,,,,,,,0,1.95
demos,QREL_CAT,religion=White Evangelical,,WE,20,27.8,pct,,,,,28.6,,,,,,,,,2,3.12
demos,QREL_CAT,religion=White Evangelical,,PFF,14,10.0,pct,,,,,24.1,,,,,,,,,0,1.87
demos,QREL_CAT,religion=White Evangelical,,HHN,6,2.0,pct,,,,,10.0,,,,,,,,,0,-1.22
demos,QREL_CAT,religion=White Evangelical,,MFL,13,11.2,pct,,,,,18.8,,,,,,,,,0,0.79
demos,QREL_CAT,religion=White Evangelical,,VS,14,10.2,pct,,,,,20.9,,,,,,,,,0,1.26
demos,QREL_CAT,religion=White Evangelical,,UCP,0,0.0,pct,,,,,0.0,,,,,,,,,2,-3.68
demos,QREL_CAT,religion=White Evangelical,,FJP,8,2.8,pct,,,,,11.1,,,,,,,,,0,-1.07
demos,QREL_CAT,religion=White Evangelical,,HCP,7,3.2,pct,,,,,10.0,,,,,,,,,0,-1.32
demos,QREL_CAT,religion=White Evangelical,,HAD,9,9.3,pct,,,,,13.8,,,,,,,,,0,-0.38
demos,QREL_CAT,religion=White Evangelical,,HCI,7,7.4,pct,,,,,10.4,,,,,,,,,0,-1.18
demos,QREL_CAT,religion=White Evangelical,,GHI,1,0.5,pct,,,,,1.4,,,,,,,,,2,-3.4
demos,QREL_CAT,religion=Black Protestant,,TOTAL,29,53.2,pct,,,,,2.8,,,,,,,,,0,0.0
demos,QREL_CAT,religion=Black Protestant,,TSP,3,0.8,pct,,,,,4.7,,,,,,,,,0,0.96
demos,QREL_CAT,religion=Black Protestant,,CEC,0,0.0,pct,,,,,0.0,,,,,,,,,0,-1.44
demos,QREL_CAT,religion=Black Protestant,,TC,0,0.0,pct,,,,,0.0,,,,,,,,,0,-1.45
demos,QREL_CAT,religion=Black Protestant,,HF,2,0.5,pct,,,,,4.7,,,,,,,,,0,0.76
demos,QREL_CAT,religion=Black Protestant,,PP,0,0.0,pct,,,,,0.0,,,,,,,,,0,-1.37
demos,QREL_CAT,religion=Black Protestant,,WE,1,0.7,pct,,,,,1.4,,,,,,,,,0,-0.71
demos,QREL_CAT,religion=Black Protestant,,PFF,0,0.0,pct,,,,,0.0,,,,,,,,,0,-1.32
demos,QREL_CAT,religion=Black Protestant,,HHN,1,0.3,pct,,,,,1.7,,,,,,,,,0,-0.54
demos,QREL_CAT,religion=Black Protestant,,MFL,0,0.0,pct,,,,,0.0,,,,,,,,,0,-1.45
demos,QREL_CAT,religion=Black Protestant,,VS,1,0.3,pct,,,,,1.5,,,,,,,,,0,-0.66
demos,QREL_CAT,religion=Black Protestant,,UCP,2,1.7,pct,,,,,2.9,,,,,,,,,0,0.06
demos,QREL_CAT,religion=Black Protestant,,FJP,11,21.7,pct,,,,,15.3,,,,,,,,,2,6.69
demos,QREL_CAT,religion=Black Protestant,,HCP,2,8.3,pct,,,,,2.9,,,,,,,,,0,0.04
demos,QREL_CAT,religion=Black Protestant,,HAD,4,6.9,pct,,,,,6.2,,,,,,,,,0,1.71
demos,QREL_CAT,religion=Black Protestant,,HCI,1,6.0,pct,,,,,1.5,,,,,,,,,0,-0.66
demos,QREL_CAT,religion=Black Protestant,,GHI,1,6.0,pct,,,,,1.4,,,,,,,,,0,-0.73
demos,QREL_CAT,religion=White Mainline Protestant,,TOTAL,162,107.3,pct,,,,,15.5,,,,,,,,,0,0.0
demos,QREL_CAT,religion=White Mainline Protestant,,TSP,8,1.9,pct,,,,,12.5,,,,,,,,,0,-0.69
demos,QREL_CAT,religion=White Mainline Protestant,,CEC,15,14.4,pct,,,,,22.1,,,,,,,,,0,1.54
demos,QREL_CAT,religion=White Mainline Protestant,,TC,20,15.7,pct,,,,,29.0,,,,,,,,,2,3.2
demos,QREL_CAT,religion=White Mainline Protestant,,HF,5,2.8,pct,,,,,11.6,,,,,,,,,0,-0.72
demos,QREL_CAT,religion=White Mainline Protestant,,PP,9,3.7,pct,,,,,14.5,,,,,,,,,0,-0.22
demos,QREL_CAT,religion=White Mainline Protestant,,WE,8,8.4,pct,,,,,11.4,,,,,,,,,0,-0.98
demos,QREL_CAT,religion=White Mainline Protestant,,PFF,6,4.0,pct,,,,,10.3,,,,,,,,,0,-1.12
demos,QREL_CAT,religion=White Mainline Protestant,,HHN,12,4.4,pct,,,,,20.0,,,,,,,,,0,0.99
demos,QREL_CAT,religion=White Mainline Protestant,,MFL,12,5.0,pct,,,,,17.4,,,,,,,,,0,0.44
demos,QREL_CAT,religion=White Mainline Protestant,,VS,9,5.9,pct,,,,,13.4,,,,,,,,,0,-0.49
demos,QREL_CAT,religion=White Mainline Protestant,,UCP,4,5.9,pct,,,,,5.8,,,,,,,,,1,-2.31
demos,QREL_CAT,religion=White Mainline Protestant,,FJP,12,12.0,pct,,,,,16.7,,,,,,,,,0,0.28
demos,QREL_CAT,religion=White Mainline Protestant,,HCP,11,13.2,pct,,,,,15.7,,,,,,,,,0,0.05
demos,QREL_CAT,religion=White Mainline Protestant,,HAD,7,2.4,pct,,,,,10.8,,,,,,,,,0,-1.09
demos,QREL_CAT,religion=White Mainline Protestant,,HCI,15,4.2,pct,,,,,22.4,,,,,,,,,0,1.61
demos,QREL_CAT,religion=White Mainline Protestant,,GHI,9,3.4,pct,,,,,12.7,,,,,,,,,0,-0.68
demos,QREL_CAT,religion=Catholic,,TOTAL,253,231.0,pct,,,,,24.2,,,,,,,,,0,0.0
demos,QREL_CAT,religion=Catholic,,TSP,14,8.0,pct,,,,,21.9,,,,,,,,,0,-0.45
demos,QREL_CAT,religion=Catholic,,CEC,20,18.7,pct,,,,,29.4,,,,,,,,,0,1.03
demos,QREL_CAT,religion=Catholic,,TC,21,17.2,pct,,,,,30.4,,,,,,,,,0,1.24
demos,QREL_CAT,religion=Catholic,,HF,11,4.6,pct,,,,,25.6,,,,,,,,,0,0.21
demos,QREL_CAT,religion=Catholic,,PP,10,2.8,pct,,,,,16.1,,,,,,,,,0,-1.54
demos,QREL_CAT,religion=Catholic,,WE,17,26.1,pct,,,,,24.3,,,,,,,,,0,0.01
demos,QREL_CAT,religion=Catholic,,PFF,19,15.3,pct,,,,,32.8,,,,,,,,,0,1.56
demos,QREL_CAT,religion=Catholic,,HHN,17,8.6,pct,,,,,28.3,,,,,,,,,0,0.76
demos,QREL_CAT,religion=Catholic,,MFL,16,14.4,pct,,,,,23.2,,,,,,,,,0,-0.21
demos,QREL_CAT,religion=Catholic,,VS,15,11.4,pct,,,,,22.4,,,,,,,,,0,-0.36
demos,QREL_CAT,religion=Catholic,,UCP,6,8.9,pct,,,,,8.7,,,,,,,,,2,-3.12
demos,QREL_CAT,religion=Catholic,,FJP,15,18.8,pct,,,,,20.8,,,,,,,,,0,-0.7
demos,QREL_CAT,religion=Catholic,,HCP,20,16.0,pct,,,,,28.6,,,,,,,,,0,0.88
demos,QREL_CAT,religion=Catholic,,HAD,20,18.9,pct,,,,,30.8,,,,,,,,,0,1.27
demos,QREL_CAT,religion=Catholic,,HCI,15,12.8,pct,,,,,22.4,,,,,,,,,0,-0.36
demos,QREL_CAT,religion=Catholic,,GHI,17,28.4,pct,,,,,23.9,,,,,,,,,0,-0.06
demos,QREL_CAT,religion=Jewish,,TOTAL,54,47.8,pct,,,,,5.2,,,,,,,,,0,0.0
demos,QREL_CAT,religion=Jewish,,TSP,1,0.2,pct,,,,,1.6,,,,,,,,,0,-1.35
demos,QREL_CAT,religion=Jewish,,CEC,5,3.4,pct,,,,,7.4,,,,,,,,,0,0.84
demos,QREL_CAT,religion=Jewish,,TC,5,4.1,pct,,,,,7.2,,,,,,,,,0,0.8
demos,QREL_CAT,religion=Jewish,,HF,3,1.8,pct,,,,,7.0,,,,,,,,,0,0.55
demos,QREL_CAT,religion=Jewish,,PP,1,0.3,pct,,,,,1.6,,,,,,,,,0,-1.3
demos,QREL_CAT,religion=Jewish,,WE,3,2.0,pct,,,,,4.3,,,,,,,,,0,-0.35
demos,QREL_CAT,religion=Jewish,,PFF,2,2.1,pct,,,,,3.4,,,,,,,,,0,-0.61
demos,QREL_CAT,religion=Jewish,,HHN,2,0.6,pct,,,,,3.3,,,,,,,,,0,-0.66
demos,QREL_CAT,religion=Jewish,,MFL,5,3.3,pct,,,,,7.2,,,,,,,,,0,0.8
demos,QREL_CAT,religion=Jewish,,VS,2,1.1,pct,,,,,3.0,,,,,,,,,0,-0.84
demos,QREL_CAT,religion=Jewish,,UCP,3,0.6,pct,,,,,4.3,,,,,,,,,0,-0.32
demos,QREL_CAT,religion=Jewish,,FJP,4,1.7,pct,,,,,5.6,,,,,,,,,0,0.15
demos,QREL_CAT,religion=Jewish,,HCP,5,7.6,pct,,,,,7.1,,,,,,,,,0,0.77
demos,QREL_CAT,religion=Jewish,,HAD,1,0.2,pct,,,,,1.5,,,,,,,,,0,-1.37
demos,QREL_CAT,religion=Jewish,,HCI,5,3.5,pct,,,,,7.5,,,,,,,,,0,0.88
demos,QREL_CAT,religion=Jewish,,GHI,7,15.3,pct,,,,,9.9,,,,,,,,,0,1.85
demos,QREL_CAT,religion=Other,,TOTAL,110,127.1,pct,,,,,10.5,,,,,,,,,0,0.0
demos,QREL_CAT,religion=Other,,TSP,12,5.1,pct,,,,,18.8,,,,,,,,,1,2.21
demos,QREL_CAT,religion=Other,,CEC,1,0.9,pct,,,,,1.5,,,,,,,,,1,-2.52
demos,QREL_CAT,religion=Other,,TC,3,4.6,pct,,,,,4.3,,,,,,,,,0,-1.73
demos,QREL_CAT,religion=Other,,HF,6,3.4,pct,,,,,14.0,,,,,,,,,0,0.75
demos,QREL_CAT,religion=Other,,PP,7,3.0,pct,,,,,11.3,,,,,,,,,0,0.2
demos,QREL_CAT,religion=Other,,WE,8,10.7,pct,,,,,11.4,,,,,,,,,0,0.25
demos,QREL_CAT,religion=Other,,PFF,6,5.1,pct,,,,,10.3,,,,,,,,,0,-0.05
demos,QREL_CAT,religion=Other,,HHN,12,6.0,pct,,,,,20.0,,,,,,,,,1,2.46
demos,QREL_CAT,religion=Other,,MFL,7,4.8,pct,,,,,10.1,,,,,,,,,0,-0.11
demos,QREL_CAT,religion=Other,,VS,8,5.6,pct,,,,,11.9,,,,,,,,,0,0.39
demos,QREL_CAT,religion=Other,,UCP,7,16.8,pct,,,,,10.1,,,,,,,,,0,-0.11
demos,QREL_CAT,religion=Other,,FJP,12,23.4,pct,,,,,16.7,,,,,,,,,0,1.76
demos,QREL_CAT,religion=Other,,HCP,7,13.5,pct,,,,,10.0,,,,,,,,,0,-0.15
demos,QREL_CAT,religion=Other,,HAD,8,17.6,pct,,,,,12.3,,,,,,,,,0,0.48
demos,QREL_CAT,religion=Other,,HCI,5,6.5,pct,,,,,7.5,,,,,,,,,0,-0.85
demos,QREL_CAT,religion=Other,,GHI,1,0.2,pct,,,,,1.4,,,,,,,,,2,-2.59
demos,QREL_CAT,religion=None / Unaffiliated,,TOTAL,234,312.3,pct,,,,,22.4,,,,,,,,,0,0.0
demos,QREL_CAT,religion=None / Unaffiliated,,TSP,7,2.4,pct,,,,,10.9,,,,,,,,,1,-2.27
demos,QREL_CAT,religion=None / Unaffiliated,,CEC,11,12.4,pct,,,,,16.2,,,,,,,,,0,-1.28
demos,QREL_CAT,religion=None / Unaffiliated,,TC,7,5.3,pct,,,,,10.1,,,,,,,,,1,-2.53
demos,QREL_CAT,religion=None / Unaffiliated,,HF,7,4.3,pct,,,,,16.3,,,,,,,,,0,-0.99
demos,QREL_CAT,religion=None / Unaffiliated,,PP,17,9.1,pct,,,,,27.4,,,,,,,,,0,0.97
demos,QREL_CAT,religion=None / Unaffiliated,,WE,10,16.2,pct,,,,,14.3,,,,,,,,,0,-1.69
demos,QREL_CAT,religion=None / Unaffiliated,,PFF,8,6.0,pct,,,,,13.8,,,,,,,,,0,-1.62
demos,QREL_CAT,religion=None / Unaffiliated,,HHN,7,4.3,pct,,,,,11.7,,,,,,,,,1,-2.06
demos,QREL_CAT,religion=None / Unaffiliated,,MFL,11,11.2,pct,,,,,15.9,,,,,,,,,0,-1.33
demos,QREL_CAT,religion=None / Unaffiliated,,VS,13,10.6,pct,,,,,19.4,,,,,,,,,0,-0.61
demos,QREL_CAT,religion=None / Unaffiliated,,UCP,46,76.2,pct,,,,,66.7,,,,,,,,,2,9.12
demos,QREL_CAT,religion=None / Unaffiliated,,FJP,7,24.5,pct,,,,,9.7,,,,,,,,,2,-2.68
demos,QREL_CAT,religion=None / Unaffiliated,,HCP,17,19.2,pct,,,,,24.3,,,,,,,,,0,0.39
demos,QREL_CAT,religion=None / Unaffiliated,,HAD,15,30.5,pct,,,,,23.1,,,,,,,,,0,0.13
demos,QREL_CAT,religion=None / Unaffiliated,,HCI,17,28.0,pct,,,,,25.4,,,,,,,,,0,0.6
demos,QREL_CAT,religion=None / Unaffiliated,,GHI,34,52.1,pct,,,,,47.9,,,,,,,,,2,5.33
demos,QD23A,income=Less than $20K,,TOTAL,76,65.6,pct,,,,,7.3,,,,,,,,,0,0.0
demos,QD23A,income=Less than $20K,,TSP,11,4.4,pct,,,,,17.2,,,,,,,,,2,3.15
demos,QD23A,income=Less than $20K,,CEC,6,8.2,pct,,,,,8.8,,,,,,,,,0,0.51
demos,QD23A,income=Less than $20K,,TC,2,1.4,pct,,,,,2.9,,,,,,,,,0,-1.45
demos,QD23A,income=Less than $20K,,HF,1,0.2,pct,,,,,2.3,,,,,,,,,0,-1.28
demos,QD23A,income=Less than $20K,,PP,7,2.9,pct,,,,,11.3,,,,,,,,,0,1.25
demos,QD23A,income=Less than $20K,,WE,3,4.3,pct,,,,,4.3,,,,,,,,,0,-1.0
demos,QD23A,income=Less than $20K,,PFF,7,7.7,pct,,,,,12.1,,,,,,,,,0,1.44
demos,QD23A,income=Less than $20K,,HHN,2,0.5,pct,,,,,3.3,,,,,,,,,0,-1.21
demos,QD23A,income=Less than $20K,,MFL,8,4.7,pct,,,,,11.6,,,,,,,,,0,1.43
demos,QD23A,income=Less than $20K,,VS,4,2.9,pct,,,,,6.0,,,,,,,,,0,-0.43
demos,QD23A,income=Less than $20K,,UCP,5,2.4,pct,,,,,7.2,,,,,,,,,0,-0.01
demos,QD23A,income=Less than $20K,,FJP,1,3.0,pct,,,,,1.4,,,,,,,,,1,-1.99
demos,QD23A,income=Less than $20K,,HCP,7,8.7,pct,,,,,10.0,,,,,,,,,0,0.91
demos,QD23A,income=Less than $20K,,HAD,6,8.8,pct,,,,,9.2,,,,,,,,,0,0.63
demos,QD23A,income=Less than $20K,,HCI,1,0.7,pct,,,,,1.5,,,,,,,,,0,-1.88
demos,QD23A,income=Less than $20K,,GHI,5,4.7,pct,,,,,7.0,,,,,,,,,0,-0.08
demos,QD23A,income=$20K - $50K,,TOTAL,250,246.3,pct,,,,,23.9,,,,,,,,,0,0.0
demos,QD23A,income=$20K - $50K,,TSP,11,3.8,pct,,,,,17.2,,,,,,,,,0,-1.31
demos,QD23A,income=$20K - $50K,,CEC,9,7.3,pct,,,,,13.2,,,,,,,,,1,-2.14
demos,QD23A,income=$20K - $50K,,TC,7,6.9,pct,,,,,10.1,,,,,,,,,2,-2.78
demos,QD23A,income=$20K - $50K,,HF,16,9.6,pct,,,,,37.2,,,,,,,,,1,2.08
demos,QD23A,income=$20K - $50K,,PP,21,8.6,pct,,,,,33.9,,,,,,,,,0,1.89
demos,QD23A,income=$20K - $50K,,WE,8,8.8,pct,,,,,11.4,,,,,,,,,1,-2.54
demos,QD23A,income=$20K - $50K,,PFF,12,8.0,pct,,,,,20.7,,,,,,,,,0,-0.6
demos,QD23A,income=$20K - $50K,,HHN,13,6.1,pct,,,,,21.7,,,,,,,,,0,-0.43
demos,QD23A,income=$20K - $50K,,MFL,17,11.1,pct,,,,,24.6,,,,,,,,,0,0.14
demos,QD23A,income=$20K - $50K,,VS,25,17.8,pct,,,,,37.3,,,,,,,,,2,2.65
demos,QD23A,income=$20K - $50K,,UCP,19,23.3,pct,,,,,27.5,,,,,,,,,0,0.72
demos,QD23A,income=$20K - $50K,,FJP,28,37.7,pct,,,,,38.9,,,,,,,,,2,3.08
demos,QD23A,income=$20K - $50K,,HCP,19,18.4,pct,,,,,27.1,,,,,,,,,0,0.65
demos,QD23A,income=$20K - $50K,,HAD,21,33.5,pct,,,,,32.3,,,,,,,,,0,1.63
demos,QD23A,income=$20K - $50K,,HCI,10,15.0,pct,,,,,14.9,,,,,,,,,0,-1.79
demos,QD23A,income=$20K - $50K,,GHI,14,30.2,pct,,,,,19.7,,,,,,,,,0,-0.86
demos,QD23A,income=$50K - $100K,,TOTAL,391,383.3,pct,,,,,37.5,,,,,,,,,0,0.0
demos,QD23A,income=$50K - $100K,,TSP,20,8.7,pct,,,,,31.2,,,,,,,,,0,-1.06
demos,QD23A,income=$50K - $100K,,CEC,28,30.1,pct,,,,,41.2,,,,,,,,,0,0.66
demos,QD23A,income=$50K - $100K,,TC,29,24.8,pct,,,,,42.0,,,,,,,,,0,0.81
demos,QD23A,income=$50K - $100K,,HF,16,8.2,pct,,,,,37.2,,,,,,,,,0,-0.03
demos,QD23A,income=$50K - $100K,,PP,22,9.9,pct,,,,,35.5,,,,,,,,,0,-0.33
demos,QD23A,income=$50K - $100K,,WE,32,42.5,pct,,,,,45.7,,,,,,,,,0,1.48
demos,QD23A,income=$50K - $100K,,PFF,23,17.6,pct,,,,,39.7,,,,,,,,,0,0.36
demos,QD23A,income=$50K - $100K,,HHN,28,13.4,pct,,,,,46.7,,,,,,,,,0,1.52
demos,QD23A,income=$50K - $100K,,MFL,26,22.8,pct,,,,,37.7,,,,,,,,,0,0.04
demos,QD23A,income=$50K - $100K,,VS,25,17.3,pct,,,,,37.3,,,,,,,,,0,-0.02
demos,QD23A,income=$50K - $100K,,UCP,19,42.4,pct,,,,,27.5,,,,,,,,,0,-1.76
demos,QD23A,income=$50K - $100K,,FJP,28,46.2,pct,,,,,38.9,,,,,,,,,0,0.26
demos,QD23A,income=$50K - $100K,,HCP,19,22.6,pct,,,,,27.1,,,,,,,,,0,-1.85
demos,QD23A,income=$50K - $100K,,HAD,26,27.4,pct,,,,,40.0,,,,,,,,,0,0.44
demos,QD23A,income=$50K - $100K,,HCI,27,27.8,pct,,,,,40.3,,,,,,,,,0,0.5
demos,QD23A,income=$50K - $100K,,GHI,23,21.5,pct,,,,,32.4,,,,,,,,,0,-0.91
demos,QD23A,income=$100K - $150K,,TOTAL,165,195.5,pct,,,,,15.8,,,,,,,,,0,0.0
demos,QD23A,income=$100K - $150K,,TSP,13,5.4,pct,,,,,20.3,,,,,,,,,0,1.02
demos,QD23A,income=$100K - $150K,,CEC,11,9.0,pct,,,,,16.2,,,,,,,,,0,0.09
demos,QD23A,income=$100K - $150K,,TC,13,9.7,pct,,,,,18.8,,,,,,,,,0,0.72
demos,QD23A,income=$100K - $150K,,HF,6,3.2,pct,,,,,14.0,,,,,,,,,0,-0.34
demos,QD23A,income=$100K - $150K,,PP,7,2.9,pct,,,,,11.3,,,,,,,,,0,-1.0
demos,QD23A,income=$100K - $150K,,WE,13,17.0,pct,,,,,18.6,,,,,,,,,0,0.66
demos,QD23A,income=$100K - $150K,,PFF,8,6.6,pct,,,,,13.8,,,,,,,,,0,-0.43
demos,QD23A,income=$100K - $150K,,HHN,9,5.3,pct,,,,,15.0,,,,,,,,,0,-0.18
demos,QD23A,income=$100K - $150K,,MFL,10,9.5,pct,,,,,14.5,,,,,,,,,0,-0.31
demos,QD23A,income=$100K - $150K,,VS,7,6.3,pct,,,,,10.4,,,,,,,,,0,-1.24
demos,QD23A,income=$100K - $150K,,UCP,12,24.3,pct,,,,,17.4,,,,,,,,,0,0.37
demos,QD23A,income=$100K - $150K,,FJP,7,13.1,pct,,,,,9.7,,,,,,,,,0,-1.47
demos,QD23A,income=$100K - $150K,,HCP,18,25.8,pct,,,,,25.7,,,,,,,,,1,2.35
demos,QD23A,income=$100K - $150K,,HAD,6,14.5,pct,,,,,9.2,,,,,,,,,0,-1.5
demos,QD23A,income=$100K - $150K,,HCI,9,9.2,pct,,,,,13.4,,,,,,,,,0,-0.55
demos,QD23A,income=$100K - $150K,,GHI,16,33.8,pct,,,,,22.5,,,,,,,,,0,1.61
demos,QD23A,income=$150K or more,,TOTAL,144,136.2,pct,,,,,13.8,,,,,,,,,0,0.0
demos,QD23A,income=$150K or more,,TSP,9,3.0,pct,,,,,14.1,,,,,,,,,0,0.06
demos,QD23A,income=$150K or more,,CEC,13,13.5,pct,,,,,19.1,,,,,,,,,0,1.32
demos,QD23A,income=$150K or more,,TC,17,16.0,pct,,,,,24.6,,,,,,,,,2,2.7
demos,QD23A,income=$150K or more,,HF,4,2.6,pct,,,,,9.3,,,,,,,,,0,-0.87
demos,QD23A,income=$150K or more,,PP,4,1.1,pct,,,,,6.5,,,,,,,,,0,-1.73
demos,QD23A,income=$150K or more,,WE,14,23.4,pct,,,,,20.0,,,,,,,,,0,1.56
demos,QD23A,income=$150K or more,,PFF,6,3.2,pct,,,,,10.3,,,,,,,,,0,-0.78
